id_loan,monto_asignado,motivo
3b3891a7-d0c8-4c20-926a-b0de3656a3b3,665.91,Punto ciego dayslate (bug 9)
c07879ce-ff8f-4b3b-ab5b-4507e2a8abaf,10900.0,Punto ciego dayslate (bug 9)
68976485-6e2e-4647-82a0-6d92160a4bd4,10152.8,Punto ciego dayslate (bug 9)
603b4871-11b7-44fe-ae2d-f760008c9883,6304.0,Punto ciego dayslate (bug 9)
5f5c89d6-3b3f-4e13-bfe6-a6a5d7534133,1124.43,Punto ciego dayslate (bug 9)
75d9942b-bca7-4cb5-af72-102f474cf3a5,1173.29,Punto ciego dayslate (bug 9)
a2d8c695-7e37-4f7a-b228-a7fbecab4916,300.17,Reenganche (excluido por flg_last_loan_in_chain)
05790786-0849-4bf3-8133-393cbbec21de,779.17,Punto ciego dayslate (bug 9)
6faf0b60-09c3-4ae1-ad39-9477200f18b9,928.96,Punto ciego dayslate (bug 9)
479d0ee4-e3d4-4919-8dee-13c1ea4d382e,372.9,Punto ciego dayslate (bug 9)
ee2e1ee1-2e10-4739-8893-bf2ae938fb19,2731.67,Punto ciego dayslate (bug 9)
f2b198b2-7d8b-44ef-b8a2-2b63f088cde5,1291.52,Punto ciego dayslate (bug 9)
5e9c8bff-76ef-49b0-bdbb-3fc9dcdb691c,673.57,Punto ciego dayslate (bug 9)
c61dd88a-7404-4dde-9bc3-5f53a2695aa1,138.89,Punto ciego dayslate (bug 9)
5bd75fd8-e48a-4e82-8938-7626207277da,623.37,Punto ciego dayslate (bug 9)
5346db14-7f5e-4508-8eae-d993f02a10f1,4362.56,Punto ciego dayslate (bug 9)
6f0e512c-e973-4e77-97b2-cac19052d91c,367.7,Punto ciego dayslate (bug 9)
b5fcdb1d-05fd-48f8-b9dd-aa1805738f8f,2327.65,Punto ciego dayslate (bug 9)
d5b717e1-731d-4507-84b7-559921336642,2578.4,Punto ciego dayslate (bug 9)
9e155cb0-9c7e-4e8b-a3f2-cc12f52c67a0,736.24,Punto ciego dayslate (bug 9)
ea77a1d9-ad7e-4e48-b044-ec41cbec75a7,5548.49,Punto ciego dayslate (bug 9)
53e13b7e-1a29-4934-b876-04953c0500b5,1322.03,Punto ciego dayslate (bug 9)
1615454f-e269-4e15-9c2d-511e4d898b49,766.02,Punto ciego dayslate (bug 9)
7ba83f3d-3cdf-422c-a4bc-1cc386332343,173.26,Punto ciego dayslate (bug 9)
ce359f52-6335-45b3-bd4c-04ed851dd9a6,2693.79,Punto ciego dayslate (bug 9)
7006c084-7f0a-485c-8fa3-66b3fc68cbb4,986.01,Punto ciego dayslate (bug 9)
84501ed0-6d7a-4119-97d5-a2d0e4f4cf86,1075.03,Punto ciego dayslate (bug 9)
c01b1069-ecbf-42dd-a100-369c49f0d4b4,2797.54,Punto ciego dayslate (bug 9)
210ae723-45d8-4855-896f-1554f348f9dd,1329.7,Punto ciego dayslate (bug 9)
771c5516-4d17-4613-9093-fbf2d3bfadb0,2201.58,Punto ciego dayslate (bug 9)
15aa3235-120e-4673-87c9-0e07adfbcf1a,386.9,Punto ciego dayslate (bug 9)
2197e79d-94b4-429e-bf05-10aea262fd6d,107.94,Punto ciego dayslate (bug 9)
b25619c0-7b9d-4be1-b311-f1c58c9c0ead,294.64,Punto ciego dayslate (bug 9)
996a14fb-07ef-420a-9bde-ee4ae3f4f8b2,132.9,Punto ciego dayslate (bug 9)
a0d2baf7-5418-4a73-9488-6a65500846a1,2539.97,Punto ciego dayslate (bug 9)
2992553d-67de-495b-82e8-1cb2abdc8edd,148.58,Punto ciego dayslate (bug 9)
edef7119-a934-4502-af67-9fdf8bf829a3,424.35,Punto ciego dayslate (bug 9)
a90e6570-46ac-4267-aa31-4147a258610f,805.64,Punto ciego dayslate (bug 9)
3ad38943-fd23-401d-a82d-016e8a4a0ea0,392.88,Punto ciego dayslate (bug 9)
dd0db930-84a4-42a2-9192-b300b60c5bc8,1158.49,Punto ciego dayslate (bug 9)
e02bf91c-9eb8-4a9d-b50d-5c454cd89045,1494.42,Punto ciego dayslate (bug 9)
537b51cf-3697-44f9-84c3-76d4416599ac,1443.34,Punto ciego dayslate (bug 9)
9e8e306c-a4bb-4dc6-8752-4362d665ff16,1339.35,Punto ciego dayslate (bug 9)
6bc2b32d-5840-44e3-8bfb-77b267518de5,2633.86,Punto ciego dayslate (bug 9)
c5c8a7ea-9b07-44bf-bd96-8feca792af12,363.79,Punto ciego dayslate (bug 9)
8cd34c12-9df6-42fc-a2b2-3e8682e4eba2,997.63,Punto ciego dayslate (bug 9)
1d322e99-5ea4-46af-8ddf-443a39779a02,467.92,Punto ciego dayslate (bug 9)
e2bdfc87-be26-475e-a778-4251a8adf030,907.09,Punto ciego dayslate (bug 9)
3d2a671d-7c9a-4bff-acba-f729873e9d8c,1686.03,Punto ciego dayslate (bug 9)
b62b0294-c308-4bf1-9c7c-d74e3526d154,570.57,Punto ciego dayslate (bug 9)
c308472c-570c-42d1-9286-363993801e09,5464.56,Punto ciego dayslate (bug 9)
0192c4ce-b56e-41e9-ab9d-128469472182,746.27,Punto ciego dayslate (bug 9)
92008b97-3e7c-4e7d-85d5-6f30f56abbf1,461.35,Reenganche (excluido por flg_last_loan_in_chain)
8da741fd-02bf-48bc-a3f7-20cb693a494d,311.9,Punto ciego dayslate (bug 9)
1a9b2293-ad18-4834-9cec-2715a0c0d4f1,5658.73,Punto ciego dayslate (bug 9)
27fba14e-021e-4a5f-ab89-2420e6730d2a,2626.86,Punto ciego dayslate (bug 9)
1e65ae2b-ddaf-4407-be66-739e44ef9485,418.2,Punto ciego dayslate (bug 9)
2d1b6ba1-58c8-4bfe-a9e4-a7852f29c6bc,4663.01,Punto ciego dayslate (bug 9)
83534411-0c4c-458b-93dc-9e9fccd7dd11,12879.97,Punto ciego dayslate (bug 9)
1a46edbe-8e0c-4844-bf23-00f61bfa6375,2318.8,Punto ciego dayslate (bug 9)
94028fa7-ce7e-4193-b8bf-d58abee40307,3058.2,Punto ciego dayslate (bug 9)
208eda6f-6258-4357-8719-b4905a8f9b1e,223.37,Punto ciego dayslate (bug 9)
eea80dea-a415-4c13-a5ff-78616c1c6789,1448.58,Punto ciego dayslate (bug 9)
80207dd5-7671-4df2-b401-90018cf48ec1,1968.4,Punto ciego dayslate (bug 9)
7b850dcd-87fb-40fa-aea4-7f6fb1646908,1414.2,Punto ciego dayslate (bug 9)
a86de689-790d-4fcd-bd57-7399725af1f9,606.83,Punto ciego dayslate (bug 9)
71918215-c41e-4169-866b-92a9844cd95b,581.5,Punto ciego dayslate (bug 9)
84d47e33-f01d-4d7e-85d0-affe254c82a4,71.83,Punto ciego dayslate (bug 9)
5f2ac4b8-3121-47ff-9993-11b3acfb8076,4443.95,Punto ciego dayslate (bug 9)
27f3ec7d-9681-428c-829f-250db5064b0c,1272.58,Punto ciego dayslate (bug 9)
c857fbad-56d7-400b-870c-8ac5ce4a4d5d,710.46,Punto ciego dayslate (bug 9)
897c8fb6-1063-4147-82c2-84f95894967b,1449.21,Punto ciego dayslate (bug 9)
791ed0c2-dfe6-49b7-b493-abbf4e8e1274,604.39,Punto ciego dayslate (bug 9)
79c63aac-99a6-4181-a6ab-93422020c9b6,180.61,Punto ciego dayslate (bug 9)
77764cb2-168e-4268-b993-d3cfbca77aa0,237.1,Punto ciego dayslate (bug 9)
3a42adee-6661-4ed9-a68f-c21bd53bfad1,1354.27,Punto ciego dayslate (bug 9)
ca4f88da-89d1-4edf-8447-a086f608fdb3,2755.13,Punto ciego dayslate (bug 9)
06626ece-99c5-486d-b247-6fa62a1d5a54,152.9,Punto ciego dayslate (bug 9)
48885bac-1cc5-4335-a48d-5db49413d534,593.08,Punto ciego dayslate (bug 9)
bab84698-cd1a-420a-99c0-0f48f3c56474,1170.05,Punto ciego dayslate (bug 9)
caae0a46-f845-4e81-a851-6443fc607512,0.0,Reenganche (excluido por flg_last_loan_in_chain)
5b6c55ed-3c8e-454c-93b5-890bbbf56a61,1368.39,Punto ciego dayslate (bug 9)
98d16150-13b0-42f7-96c2-1720001778b2,941.39,Punto ciego dayslate (bug 9)
5e98c0c9-0f4d-46dd-85b2-3f6310d01cbb,2368.73,Punto ciego dayslate (bug 9)
79a90095-2e80-4866-a518-2275066368f6,1076.86,Punto ciego dayslate (bug 9)
abfb852a-82ed-4cbd-beb6-8f29ab1a69fc,1650.29,Punto ciego dayslate (bug 9)
379cea4f-65bb-4f79-a268-92e124e67af9,884.64,Punto ciego dayslate (bug 9)
b5b13e41-ac99-4d9a-8afd-43b49f5b10a9,4595.47,Punto ciego dayslate (bug 9)
a6a51f89-473e-4cfe-9605-2fe460462eb4,1625.15,Punto ciego dayslate (bug 9)
6e12589f-2526-45e8-a294-9f977aef0879,2748.6,Punto ciego dayslate (bug 9)
9b410d43-1ba5-4ebd-96a6-e0096671087c,1192.49,Punto ciego dayslate (bug 9)
53b9a50c-8ef5-4afe-9c34-53ae4e23c2ee,2850.4,Punto ciego dayslate (bug 9)
110d4a0b-0ade-4be9-bc09-ab0fa9c81c91,8735.62,Punto ciego dayslate (bug 9)
38eb3247-96db-4d5c-9dd8-bbd167dc3581,480.75,Punto ciego dayslate (bug 9)
b383748f-a3c6-4c23-b3bf-36cce156878c,258.4,Punto ciego dayslate (bug 9)
a98a7be5-49d0-41e3-bf06-45bf48af4255,1833.32,Punto ciego dayslate (bug 9)
aeae063d-0588-401e-9e3f-2d2c0959e00e,4878.84,Punto ciego dayslate (bug 9)
8ada3898-31c5-4d46-afef-4541faac90ad,4658.15,Punto ciego dayslate (bug 9)
19da031c-8e17-445c-8cec-a5366159c189,402.9,Punto ciego dayslate (bug 9)
96ba12c6-06a1-4231-aa17-53d06032b999,2468.7,Punto ciego dayslate (bug 9)
a9d25795-c338-48f3-95bf-9efc9d866244,896.43,Punto ciego dayslate (bug 9)
a2980686-f40f-4e41-9681-aae9cb17f3be,1827.66,Punto ciego dayslate (bug 9)
3c69f83d-e70b-468c-bbe9-abab29f9715a,611.18,Punto ciego dayslate (bug 9)
4680e45c-a970-4699-8962-a5ab7cf6fb7a,338.75,Punto ciego dayslate (bug 9)
d462f66b-49cc-4b33-8264-0181d9907220,1576.88,Punto ciego dayslate (bug 9)
45e6dff8-508d-4132-8068-f5430c891f25,2486.4,Punto ciego dayslate (bug 9)
b95e67c9-b68b-4522-831b-80a0f0217ec5,184.58,Punto ciego dayslate (bug 9)
3f7e1232-d1c7-4a04-abc1-f6031cdc5a3c,3570.21,Punto ciego dayslate (bug 9)
c6ba7e17-f525-4773-9607-5835fe4ed2d5,3451.66,Punto ciego dayslate (bug 9)
004a2848-09df-4beb-852c-e1ee4416b009,837.25,Punto ciego dayslate (bug 9)
8e364b1e-2210-49f9-9d8d-69d1709dfe4d,1749.97,Punto ciego dayslate (bug 9)
74c7b570-b008-47a1-914f-714d2ed068d8,1652.3,Punto ciego dayslate (bug 9)
8f933a6b-5cd8-48a5-8a09-63c73790ea7e,1147.7,Punto ciego dayslate (bug 9)
ffb41a4d-8c61-4871-823c-ae8a40f303d2,4098.39,Punto ciego dayslate (bug 9)
ea27c38b-a036-42de-a51a-752e3d7948fe,740.55,Punto ciego dayslate (bug 9)
a30ddcde-2d1f-4ffc-81e2-44f80197a496,1513.5,Punto ciego dayslate (bug 9)
52159921-45f3-41eb-9438-35aa889aae29,169.63,Punto ciego dayslate (bug 9)
5db44769-eef2-4cb1-83d7-dd5df1e48f7c,1725.65,Punto ciego dayslate (bug 9)
c7633f79-bf32-4e98-a181-1e52649a5fd6,262.33,Punto ciego dayslate (bug 9)
ed3a8970-00ec-42ab-ad4c-52441078dd1c,751.77,Punto ciego dayslate (bug 9)
49dae58c-17c0-4aec-a907-e5782364460c,501.94,Punto ciego dayslate (bug 9)
668fbe58-378c-4a38-8f06-87aec1aaed21,1111.12,Punto ciego dayslate (bug 9)
1e1ddce5-d509-49be-aeab-6829b90896dd,329.66,Punto ciego dayslate (bug 9)
e4299100-2297-4346-9789-6dcd4c693df2,3501.75,Punto ciego dayslate (bug 9)
80ef4b4d-0cdf-4964-9c7c-e2214a7637cf,1018.0,Punto ciego dayslate (bug 9)
0f29e0b3-a496-40a8-a5b2-9da1e39000e9,840.49,Punto ciego dayslate (bug 9)
2871ec1d-48e0-4036-a1e4-1be44d5cdfe0,5450.0,Punto ciego dayslate (bug 9)
efc59fd5-488c-471e-983c-f3f84e28fca1,3805.2,Punto ciego dayslate (bug 9)
947f4705-14c6-4ec5-a3f6-327cc741aeee,1881.47,Punto ciego dayslate (bug 9)
b43ff9e1-76e7-4e77-bb33-21e54fa4659d,1796.58,Punto ciego dayslate (bug 9)
fda31629-5c53-42b0-a8ad-2553826452ae,351.32,Punto ciego dayslate (bug 9)
d708ba20-808e-4f4b-b3fa-c5931536ec60,1053.0,Punto ciego dayslate (bug 9)
c1ce3055-912d-4800-99c8-e528d0869f85,9566.5,Reenganche (excluido por flg_last_loan_in_chain)
b12a8dab-de75-461c-a453-121cdcb2c3ec,401.1,Punto ciego dayslate (bug 9)
1414b838-3751-4cd4-a95a-6c542663cfe4,1567.5,Punto ciego dayslate (bug 9)
cc2aa2d5-861b-4ed4-a56c-da826d140f70,126.32,Punto ciego dayslate (bug 9)
5fbfa7db-55b8-4e04-9cfe-c4c9701b9fc4,855.12,Punto ciego dayslate (bug 9)
ad2bb82d-aa16-4e6d-8ab4-4228db868876,2915.14,Punto ciego dayslate (bug 9)
32c44e6a-16a9-46ac-9139-63ad69ee1062,1744.43,Punto ciego dayslate (bug 9)
0ce8e0f0-5e96-4964-9206-ece5c74f9089,479.25,Punto ciego dayslate (bug 9)
b29c7600-70e0-4db5-83ca-a1c766107fe6,613.0,Punto ciego dayslate (bug 9)
220b8dc8-ad80-4c7f-b31e-29ce787212d1,1515.3,Punto ciego dayslate (bug 9)
fea3b1cd-7306-4624-b404-8a879087cd2c,2817.51,Reenganche (excluido por flg_last_loan_in_chain)
cc432840-266b-4e4f-9a7a-602f99475395,1670.72,Punto ciego dayslate (bug 9)
db9f9768-6a68-42ff-80e9-1f2ddd830773,1425.2,Punto ciego dayslate (bug 9)
1f620c31-d08d-4dc7-8e89-8abb216c14b6,135.68,Punto ciego dayslate (bug 9)
c149381c-2f0f-414c-b885-12ae6c0d87cf,839.19,Punto ciego dayslate (bug 9)
372bb191-e278-4a0b-99c3-76f63c11483d,594.78,Punto ciego dayslate (bug 9)
0abf36a5-39fa-4014-b56a-5efc833e0746,2529.42,Punto ciego dayslate (bug 9)
d5b2b16d-2ce4-40c7-bd9f-c2ebbc470665,1586.66,Punto ciego dayslate (bug 9)
4cca9fc5-6598-4723-b9d4-7a738d39c50a,553.94,Punto ciego dayslate (bug 9)
21f132af-4f5b-403a-817d-7a09a34e6c86,262.0,Punto ciego dayslate (bug 9)
af03d98a-9fa8-4d11-8d8b-5d25fcacc74e,1417.48,Punto ciego dayslate (bug 9)
e3589ac4-cb00-470b-bcc4-6db44c4e1b0a,798.11,Punto ciego dayslate (bug 9)
802837ad-1b1b-4f73-ba99-deb86ef8dcf7,2291.48,Punto ciego dayslate (bug 9)
9315805e-894e-4360-9b01-a5cb92133f42,10360.0,Punto ciego dayslate (bug 9)
5eec41df-aa30-4852-a3a2-698f368c41e8,4116.24,Punto ciego dayslate (bug 9)
5e3d838b-77c5-46c2-9bec-5017540504f1,1150.59,Punto ciego dayslate (bug 9)
b2c534d8-40b1-47c4-aca9-b0710944014d,351.33,Punto ciego dayslate (bug 9)
7ebf1660-d78f-440b-b41a-6e12a8b2dbf7,914.49,Punto ciego dayslate (bug 9)
6d640c16-2881-450c-84f2-5a90250a06be,314.35,Punto ciego dayslate (bug 9)
acb2a47c-3a5f-4671-98c4-9e5707ea419c,2247.04,Punto ciego dayslate (bug 9)
5a870f48-252e-4b2d-bdb4-989bbe48b904,8292.4,Punto ciego dayslate (bug 9)
e68bfb53-a9fc-4d21-906b-ef5cc628b009,1882.28,Punto ciego dayslate (bug 9)
9c4c636f-4a91-4a19-bd70-de8ae0d49384,1984.07,Punto ciego dayslate (bug 9)
d043a172-9a83-46ed-97ee-a04224d3705b,1558.75,Punto ciego dayslate (bug 9)
98acc5bf-5d68-4e8f-8e8b-e231368c73cc,980.49,Punto ciego dayslate (bug 9)
e7b1d13f-3dab-4eba-879d-6bc685f613be,137.61,Punto ciego dayslate (bug 9)
7ca468b1-323e-4b21-8108-92897dd7a26d,5261.86,Punto ciego dayslate (bug 9)
bce8d9e9-ac5f-4554-aec1-e4bf98d23d58,288.22,Punto ciego dayslate (bug 9)
83ed9fd0-c65d-498e-bf96-2fde63f77461,994.88,Punto ciego dayslate (bug 9)
5145a695-23d4-439f-934f-6c9d7b27b3ee,1501.6,Punto ciego dayslate (bug 9)
e73fdc0d-3942-4701-84c4-408a90fe62e0,283.19,Reenganche (excluido por flg_last_loan_in_chain)
c74b0c79-c558-41be-a36c-e03633114314,791.46,Punto ciego dayslate (bug 9)
382862a9-54c7-4980-8b5e-79658bb42761,2288.43,Punto ciego dayslate (bug 9)
4a84d5ba-9ea4-4376-9d91-3f319f07b798,1369.11,Punto ciego dayslate (bug 9)
2167b238-b398-4d5b-8db3-308fb65247e4,2803.11,Punto ciego dayslate (bug 9)
af0ea8fb-3f7f-4bed-86c9-48a41772f964,437.27,Punto ciego dayslate (bug 9)
de9ad3c3-d61b-48bf-93a0-602b081fbb9a,511.83,Punto ciego dayslate (bug 9)
23116ebd-8f35-45c5-991a-19a92ff59398,754.02,Punto ciego dayslate (bug 9)
2e47fae3-9dba-45a9-af2d-0598c99689b4,1899.44,Punto ciego dayslate (bug 9)
ac9523dd-b0bb-4f9d-aca0-06c0368296c0,1567.5,Punto ciego dayslate (bug 9)
945558c7-b0a5-4dad-b4b7-9ca438b48ea3,292.72,Punto ciego dayslate (bug 9)
d00962dd-2311-4ef0-8d8c-f29c1e5624a4,481.9,Punto ciego dayslate (bug 9)
0a1c227c-536f-488d-b902-61ae3f9c46db,813.38,Punto ciego dayslate (bug 9)
d1287a9a-f44e-4001-a233-4636fb40f996,179.27,Punto ciego dayslate (bug 9)
c6836a2d-8099-4e24-b6c5-253e90488352,1794.55,Punto ciego dayslate (bug 9)
62b16b92-bd35-439f-9475-6b05e68e492d,1567.5,Punto ciego dayslate (bug 9)
07229130-05f6-4634-bfa3-38569d43c4d2,260.69,Punto ciego dayslate (bug 9)
f23cf959-0546-499c-b3a9-c98fe6fdb5d5,1311.6,Punto ciego dayslate (bug 9)
15973dfa-5bc0-43db-92d3-c2f7ae632e61,1012.48,Punto ciego dayslate (bug 9)
956776b2-bbec-49ac-ab3b-36841e6e73fe,3895.02,Punto ciego dayslate (bug 9)
7595b3df-c555-4e6c-aed3-5206796cc07c,3300.58,Punto ciego dayslate (bug 9)
92888849-6462-4b33-ade7-faaea572a65e,150.9,Punto ciego dayslate (bug 9)
8a2f9734-44fe-4cf1-abe9-39a2ab9462d5,547.48,Punto ciego dayslate (bug 9)
b1bfb13e-3a96-4d53-85ba-d7e6b917bc0e,85.66,Punto ciego dayslate (bug 9)
08fc82f0-fa49-4263-a026-001af014df88,1448.33,Punto ciego dayslate (bug 9)
881af447-517f-426c-bbff-c50725b78b7e,2565.14,Punto ciego dayslate (bug 9)
67ce23b1-2ce2-4c5d-99ce-18e807075a00,2235.68,Punto ciego dayslate (bug 9)
3f63af12-d59f-4f3b-ad46-25b13fa2fcd5,1524.74,Punto ciego dayslate (bug 9)
cb08ff71-9f5d-4daa-ac8a-760c2034cb88,544.87,Punto ciego dayslate (bug 9)
2472e5ba-75de-4b1f-8d04-46552b6e7e00,940.03,Punto ciego dayslate (bug 9)
ffdd4cc4-5477-475a-b2f1-db313d3970be,684.1,Punto ciego dayslate (bug 9)
ef2f23e5-d9ef-459c-b2b3-273fb94effa8,108.08,Punto ciego dayslate (bug 9)
46bc14f8-47a8-4139-9770-bbf6a775723a,566.61,Punto ciego dayslate (bug 9)
53b5af5b-a714-4a57-9909-d9ee85750a09,6280.09,Punto ciego dayslate (bug 9)
0fe88b13-b5f8-4995-8723-a6aa247ed666,640.73,Punto ciego dayslate (bug 9)
1e8242b5-a49b-4353-9b11-1a948745f44f,990.64,Punto ciego dayslate (bug 9)
53347054-0891-4722-8ec6-e1fc3dba2e94,871.35,Punto ciego dayslate (bug 9)
4d64557f-3b54-492a-8619-da3ccca3e045,4228.38,Punto ciego dayslate (bug 9)
f4cdfd2c-49ef-4426-b625-70341ac8944c,2835.06,Punto ciego dayslate (bug 9)
ff032144-eeef-4a43-b966-4477124cc494,263.21,Punto ciego dayslate (bug 9)
5bd29cfa-d98a-4838-b848-11233531b5e3,1398.57,Punto ciego dayslate (bug 9)
d7cf27ec-03a2-4042-b469-0bdc3164df47,251.19,Punto ciego dayslate (bug 9)
6e442436-063e-48cb-9600-ec95d0390af6,1232.94,Punto ciego dayslate (bug 9)
d80e7f46-e389-40c8-8ee1-4be7606cc0bb,1687.4,Reenganche (excluido por flg_last_loan_in_chain)
17492994-86e4-462f-a132-6de9aafb3436,2137.8,Punto ciego dayslate (bug 9)
1352e69f-28b5-4fcf-9721-a7d183595574,1784.49,Punto ciego dayslate (bug 9)
da3029de-1b33-4c7d-b29a-9085624eb8b9,170.43,Punto ciego dayslate (bug 9)
59701612-d3c6-4585-9fad-f337ea3693b7,371.98,Punto ciego dayslate (bug 9)
c13d98e0-79b5-4299-b1b1-7c744f4662c1,399.69,Punto ciego dayslate (bug 9)
8d691f8d-2bd2-45ac-be58-54741e26dd3b,764.58,Punto ciego dayslate (bug 9)
7161b9f1-4efa-4b2a-9fc4-0056f836effc,853.25,Punto ciego dayslate (bug 9)
4ea3500e-5df0-4a05-be51-07bd303b818e,1147.87,Punto ciego dayslate (bug 9)
55f232d3-ac43-4cd3-93e5-491c0ab8c164,1188.01,Punto ciego dayslate (bug 9)
a3c1a5e3-a805-45ca-a3b0-cd73ec3276b8,2614.86,Punto ciego dayslate (bug 9)
37241f92-80b7-4637-be3c-d58778b17517,2090.0,Punto ciego dayslate (bug 9)
bd4bb987-4ba7-48a4-9c4d-41cdc3ddb9a6,1968.4,Punto ciego dayslate (bug 9)
53e07dab-248e-407f-98b1-96c66bed025e,2341.4,Punto ciego dayslate (bug 9)
0e009688-e381-4ffe-b105-1889a9c19109,4882.69,Punto ciego dayslate (bug 9)
60a1b643-5f18-4958-bd3b-d98ab89d16af,301.9,Punto ciego dayslate (bug 9)
3c51f1cf-792f-442f-83fa-ca780b00bc08,2660.08,Punto ciego dayslate (bug 9)
2be910eb-35bb-428b-a9fa-22cf3f093a65,771.27,Punto ciego dayslate (bug 9)
852b3ffb-5e81-46b2-bb0a-ba0048d30e2d,1453.61,Punto ciego dayslate (bug 9)
8326d878-ac64-4d9f-ae95-1ee50d469f66,1855.97,Punto ciego dayslate (bug 9)
9000fd2f-8afd-489a-8cb8-47e89be2e9e5,13635.07,Punto ciego dayslate (bug 9)
b1d2d496-5c84-4f0f-a7c3-b67c0adfb0ba,422.9,Reenganche (excluido por flg_last_loan_in_chain)
1c5b43a5-5333-4315-889c-d491838935d6,2266.21,Punto ciego dayslate (bug 9)
cce7c45f-6adb-46ac-905d-c57d73d18d49,355.72,Reenganche (excluido por flg_last_loan_in_chain)
9c02572a-3248-4210-a144-af0c644fd929,518.39,Punto ciego dayslate (bug 9)
a2f0d814-912f-45b4-8d0d-33aa6ea5cde1,1050.6,Punto ciego dayslate (bug 9)
391ddbc5-d4ce-4dd1-ac9c-7700b15ec055,640.7,Punto ciego dayslate (bug 9)
7f118b84-b739-4ad2-b772-fcc80f3a9e3b,456.29,Punto ciego dayslate (bug 9)
d8f715ad-8230-4012-975c-1bf949c0c821,719.81,Punto ciego dayslate (bug 9)
3e808b3f-a641-48bb-afef-0841adc02bd2,2149.72,Punto ciego dayslate (bug 9)
c8ad479f-1665-47d3-b71d-71af4852cf4c,2078.9,Punto ciego dayslate (bug 9)
80916aff-63fc-4b45-a75a-ddbe98fad91c,2013.2,Punto ciego dayslate (bug 9)
be3e8807-71c6-4c1e-9d9d-a12ea969a15b,4203.63,Punto ciego dayslate (bug 9)
17d3073c-a242-4083-ad6e-dc6df121d28f,1558.49,Punto ciego dayslate (bug 9)
8a96d390-ff42-4b7c-88a8-11ad407e6ee1,0.0,Reenganche (excluido por flg_last_loan_in_chain)
cfad613f-53e6-4932-8bc1-6af628956aba,1682.56,Punto ciego dayslate (bug 9)
c1605960-2fb1-4569-9b94-7460bc5dac2b,739.1,Punto ciego dayslate (bug 9)
86040b76-bd1b-48f4-b064-d946d3153096,391.3,Punto ciego dayslate (bug 9)
59c14935-96da-4540-b51d-6186d46f8aa0,212.86,Punto ciego dayslate (bug 9)
9e5daf2a-e9e4-41dc-a3eb-b702e9afa40d,1782.87,Punto ciego dayslate (bug 9)
31118b28-340f-4c5f-bf63-fe570c1cf9ac,1244.61,Punto ciego dayslate (bug 9)
3e084295-2681-4ae6-8390-c954155ac36d,3106.93,Punto ciego dayslate (bug 9)
a08d3970-47ea-4eb8-a6b7-8fbf2742e5f2,1000.14,Punto ciego dayslate (bug 9)
51fc6f4e-bdf3-4ff0-8ef9-616dcff8e0cd,90.11,Punto ciego dayslate (bug 9)
4e06c729-5701-492a-a1a9-f82e396de839,5231.39,Punto ciego dayslate (bug 9)
1718edd1-664f-4307-abb0-aee7205899a7,789.53,Punto ciego dayslate (bug 9)
a775897a-8aeb-4f1e-bca7-e2db58a8c031,562.16,Punto ciego dayslate (bug 9)
d652be5c-05a9-44c9-8ab2-104ea37a5682,344.47,Punto ciego dayslate (bug 9)
1e77d9e6-5e17-4658-a93c-f2f2f3647141,3436.04,Punto ciego dayslate (bug 9)
a8e3b5b9-7839-4ae9-ad1d-9f728bd7151b,1628.04,Punto ciego dayslate (bug 9)
586ca98c-0e18-41cd-96fa-ea5b80838824,421.34,Punto ciego dayslate (bug 9)
0863f06d-f17f-4aad-b1e9-eac70e3a250c,152.9,Punto ciego dayslate (bug 9)
2fa92527-2963-4c78-b6e9-08a1a81c2d66,2072.0,Punto ciego dayslate (bug 9)
d73f8717-640b-4b67-92ac-bcacc9ce15f0,936.03,Punto ciego dayslate (bug 9)
1c5cbca5-0a83-45a2-b5be-18184949a3c8,70.48,Punto ciego dayslate (bug 9)
d9d527b4-e0bf-4d46-a9ae-5e5bca180d2e,936.35,Punto ciego dayslate (bug 9)
ec83fc9f-f305-42c0-8b97-1710186dd084,522.68,Punto ciego dayslate (bug 9)
efb815fe-e91d-41dc-8c78-7222fbe9d9a7,1367.87,Punto ciego dayslate (bug 9)
92374d62-3b21-4965-a066-0f6889a1bf3d,6082.54,Punto ciego dayslate (bug 9)
135f3b3b-e4bf-4a63-b1c6-a618ac525520,2136.62,Punto ciego dayslate (bug 9)
016ae6ba-4b75-47b5-a9e5-07c8519d62ce,609.79,Punto ciego dayslate (bug 9)
7a7fdb52-4f43-454a-b692-84ec274052a9,834.51,Punto ciego dayslate (bug 9)
c437777b-dcad-4b63-8d32-bd07f8460fdf,1582.0,Punto ciego dayslate (bug 9)
1d32d626-29d4-47f4-9862-79d86401b485,367.87,Punto ciego dayslate (bug 9)
3fefb028-6299-48f9-8386-81e2d3d1b641,1668.89,Punto ciego dayslate (bug 9)
a0ff0945-a5f9-440a-a16a-f3aba9c32168,731.36,Punto ciego dayslate (bug 9)
586e804b-3bc4-4ef5-b31c-2e8112b97f6c,286.59,Punto ciego dayslate (bug 9)
69c7a253-c9cf-4fed-a3bd-7b358245af2b,534.52,Punto ciego dayslate (bug 9)
3a0a6900-1539-413b-9be8-1bb72d309656,684.16,Punto ciego dayslate (bug 9)
6c5420aa-1751-435a-b302-5e9d94f92cf0,984.49,Punto ciego dayslate (bug 9)
aafea2db-0add-4850-857d-f5ab3ad398c3,1218.55,Punto ciego dayslate (bug 9)
