"id_loan","saldo","motivo"
"f9da9724-8354-4e8b-b5c0-ed9b899b5c30","1545.0","Sin asignar"
"da19f930-b999-4264-b97f-7d962e1ea269","1028.97","Grupo de control"
"fe451771-368d-4924-b3dd-733bab245362","1141.06","Grupo de control"
"87cd2893-c562-4960-893f-09673f026441","264.16","Sin asignar"
"7278b59a-a9c6-424e-a0c8-835d6bc9ee30","1506.91","Grupo de control"
"4d861b54-16f8-4014-99ec-fd49bd841a21","539.9","Sin asignar"
"028fa82d-620a-4a84-b55c-1b604f9b28a7","341.9","Sin asignar"
"02feb6d4-d15d-4245-acd6-0b6b65776c7f","382.82","Grupo de control"
"1ef6e053-8427-4a02-bc20-43741e8860d6","209.5","Sin asignar"
"25093210-ebf5-4b49-9b2c-98938f5903b4","4859.86","Grupo de control"
"595df4d5-8021-4935-b8c4-6c425115043d","2560.69","Grupo de control"
"6c032366-d2ff-4111-a77f-b7cb2ad5c1dd","1243.2","Grupo de control"
"8ff54c93-350a-443a-a45c-286a3eadf98b","112.79","Sin asignar"
"9b3fed41-e545-4000-9c7a-ecc01c3c9524","1282.44","Grupo de control"
"aa682a1b-ef6c-44a6-9fec-c02160ce3ea5","1123.09","Grupo de control"
"d073e7c8-05f3-4aa3-a8d7-dd36b97a7805","1106.75","Sin asignar"
"f0ccd437-fd37-4cad-89a7-5a34fc932e69","2346.69","Grupo de control"
"fb57dc5a-a521-4b55-8cd5-4f81867fdf22","5139.54","Grupo de control"
"f951f924-eac8-42ec-b739-a9d3b9155a41","287.23","Sin asignar"
"017e2933-0219-422f-ace3-9d41948ac3cd","1633.97","Grupo de control"
"026de11d-e54d-40ea-b784-d09af82fada9","1253.62","Grupo de control"
"0e541796-345d-46d1-9934-3809b60aab50","4003.07","Grupo de control"
"2f751e80-1846-4676-80c2-59f1c17b5718","842.71","Grupo de control"
"459f3a8a-0ef4-4d49-8fa9-2c682d3169c2","1760.25","Grupo de control"
"59784332-f6a5-4ddb-ac30-686c72c1f9cf","2232.23","Grupo de control"
"66451dd5-4f8c-48a8-817b-df2fa3304f9a","3737.76","Grupo de control"
"6bf33360-b131-4362-8e6b-cd81b2e2d6b5","151.79","Sin asignar"
"b6425007-ed59-4707-89ec-3f3de2670ae5","3666.89","Grupo de control"
"cb7b6f6b-c773-45c7-8eb8-78dea503917b","1571.21","Grupo de control"
"cda477cf-4c23-4fed-9244-7bde6653c7db","1282.84","Grupo de control"
"cee9b2ed-2134-476e-bd50-c0bca365d891","1561.28","Grupo de control"
"e714e702-f07f-47d0-b6db-97e1ac2cbcfd","3451.72","Grupo de control"
"f96229df-cd37-46f2-acfa-5eca0aee7398","1070.45","Grupo de control"
"c974b03b-21e6-431a-b6ce-604407cdb1a5","2706.6","Doble producto en otra fase"
"b3a96694-7993-42f3-be9f-85598553e160","1147.21","Grupo de control"
"09122154-8ac7-4974-871d-32327c7d4f18","1776.3","Grupo de control"
"1fa82f4e-1199-4562-99a8-b057b6986b97","306.44","Doble producto en otra fase"
"0ee87edf-2885-4890-9779-65c53d534260","1899.2","Grupo de control"
"3bc740a4-4a76-4462-bf55-cb3eaa5372e3","621.65","Doble producto en otra fase"
"96e45fe3-2487-4cf3-b7bc-93e6b81facd7","1566.8","Grupo de control"
"bc2e9190-efc1-4deb-81b9-a9da01c2700f","334.53","Grupo de control"
"bca17191-de6e-4e51-a74c-ef6cf8450692","538.22","Sin asignar"
"d789c92b-38a5-4037-b32f-b0ff3faa535a","1026.31","Grupo de control"
"df5d88bf-73e3-47db-a982-70112f8dfc71","721.98","Grupo de control"
"edaf5bf5-dfb2-4924-8896-77fcafb3fa2b","252.04","Grupo de control"
"3e784f5d-c720-4215-93e9-5b411b3eae64","136.04","Sin asignar"
"8be4387b-bcd0-495b-9919-9505c7d5953e","488.36","Sin asignar"
"edfc8b94-ca69-44a9-b5fa-0c6801ef62bd","1174.65","Grupo de control"
"4765bcb3-ea6f-47b4-b36f-10af1dd8fba2","4557.03","Doble producto en otra fase"
"08ae03c5-31f5-47c8-b8e2-67959d328dfc","2118.35","Sin asignar"
"63bd9309-3b00-4b98-a7e1-c92ec0796ec4","620.98","Doble producto en otra fase"
"27c50e6d-42bb-4eab-8a67-042d2bf79442","2423.7","Sin asignar"
"9e8c28f5-49f4-4f11-8b55-25d5412e91f7","2411.37","Grupo de control"
"17e5af1c-1779-4716-9642-03dc8f889ffa","2983.86","Grupo de control"
"23faaaa0-0094-4d02-9cdc-7df3a08d6d8a","762.17","Grupo de control"
"39b9c7c3-2306-48f6-b9c2-442358b40ccf","1095.25","Sin asignar"
"4febb87c-5762-4379-a68a-2ddd5aa3e524","951.68","Grupo de control"
"dd4e7476-0cfa-4715-91ef-d10759ec1325","737.1","Grupo de control"
"e4d6d9a3-e70b-4a3e-9933-649319548a6b","132.9","Sin asignar"
"86d3c07e-d92f-4bd4-b50f-f25bc5b356c1","217.07","Sin asignar"
"31f0676c-9d32-43d1-98d1-9ab1a288c5d6","233.01","Sin asignar"
"205de139-eb88-4c4c-b1de-d2892e38604f","2727.02","Sin asignar"
"9d090445-3b05-44eb-82fe-3b049f4b0127","1179.35","Doble producto en otra fase"
"0be5eea7-8cab-45ce-b8bd-545460414ef1","9286.85","Grupo de control"
"75c80a25-774b-48e4-9442-cccf6e0fe0b1","3216.0","Grupo de control"
"81a47a44-1d4a-45db-81f5-4277c7721957","2778.75","Grupo de control"
"9bcb615b-9237-4aff-90b5-6555cb6debcd","978.67","Sin asignar"
"c20ed12a-7fff-4817-9bbc-fea5517da141","903.61","Escalado, fase fija (sin otro credito del cliente)"
"e902589e-5f18-46f9-9113-fbe18fffa533","563.67","Grupo de control"
"f5e8cd80-da4e-44b4-a65f-56c394d04c77","1575.86","Grupo de control"
"f61efd5e-9f97-45a9-8ef1-e468bfa92520","1063.33","Escalado, fase fija (sin otro credito del cliente)"
"36a5c998-41bd-4042-a0fd-6d82d01daab5","605.4","Grupo de control"
"7a01872e-cf8e-45e2-bc49-21cc41a958a7","2546.89","Grupo de control"
"c7367116-d1ef-400b-87b3-a2b633ba604f","305.58","Grupo de control"
"94854b70-9ff3-4cca-bb8a-58f79ace0c65","1554.0","Grupo de control"
"01ad6639-29a5-4bec-b52e-1ba01f3e97af","2628.22","Sin asignar"
"108b1908-6c1f-4985-9974-65493a4c1f2d","231.36","Sin asignar"
"1f87050d-5d48-4df6-a76f-730a8d26c0ca","1258.58","Sin asignar"
"4d86ad98-b7d7-4901-af14-d916291e63a0","481.55","Sin asignar"
"795e9733-e137-4e60-956e-f6351f199732","954.94","Grupo de control"
"b26592dd-b0fd-4dcc-9a79-07cab76e90f0","1307.83","Grupo de control"
"bf8d709b-ec0e-40f4-8834-ec0f0575eb49","1097.03","Sin asignar"
"cc3dca4f-96fb-4f7a-a117-1b706d0c14c6","1141.02","Grupo de control"
"ff21277f-7df8-41f0-a2ea-614d13c52089","3047.1","Doble producto en otra fase"
"84450ddd-524b-4ebf-a74c-d01703f6523d","2472.0","Grupo de control"
"1afbb5db-e870-4640-b24e-950183595759","1115.85","Grupo de control"
"2ac995c6-75f1-40ad-843c-4d72c9b3c096","353.72","Doble producto en otra fase"
"31f0f263-3441-45af-9330-aa69d2f791bd","8294.36","Grupo de control"
"35d932a5-3131-4a8b-b3a1-fe8939461dd9","6249.67","Grupo de control"
"5b87711c-affc-49dc-bd29-2cb226782f57","629.11","Sin asignar"
"b335f088-93c6-471a-baca-b345f4530c71","269.82","Sin asignar"
"c4af1b51-7c7a-45bb-8bd1-2b6007ac4a2d","357.98","Sin asignar"
"981b9371-f3e1-4239-9798-122bca23332d","2703.03","Revisar"
"0a6eb8f3-7ed7-42fe-83d7-df4d2435ccd0","1070.13","Grupo de control"
"797c7962-c915-4481-b6a2-2f2eb580038a","1968.4","Grupo de control"
"4193df03-74d0-47d1-aa95-1244b76fd7d5","267.96","Sin asignar"
"62d0c516-d74e-46ec-a48e-04eb528cdb93","2088.84","Grupo de control"
"988b4a6b-54cd-4d40-9bb2-fbf34f8a8e6e","13734.73","Grupo de control"
"b91439e8-3694-48df-97fe-2852a8e1cd9c","1358.71","Sin asignar"
"c7237f0e-847a-4555-8f01-93390791f4df","959.76","Sin asignar"
"eb01376f-d95a-4ff5-9f7f-b8c6cb3caae7","1876.47","Grupo de control"
"f0edc52f-f0fd-4117-8280-16f7f98a0b92","4855.75","Sin asignar"
"fa57726c-686f-4d43-93b2-eee61a758a58","1087.77","Sin asignar"
"fb199d27-fdb3-4307-b0c7-eb3e5e6d16a9","629.93","Grupo de control"
"c40297c6-14aa-4b3e-93fa-19f6093ef5e9","938.27","Grupo de control"
"3a533cd8-bfb0-4278-bae8-c039f4ef06e3","474.39","Grupo de control"
"50b79f7d-740e-4007-bd6c-fc992d34a506","322.57","Sin asignar"
"61d246bf-8188-4d78-b4fe-7e24d52e86ac","4556.44","Grupo de control"
"b2b28b7d-8af9-4eb4-b575-89cdd79c7c7d","268.86","Sin asignar"
"b3ccd4d6-9c11-46e0-9c2c-0955c4d57b9d","991.6","Grupo de control"
"205d444c-3ed1-4da2-b2ac-b035cf91f8f7","13658.85","Grupo de control"
"fe75a04a-49ec-43ac-8ac5-2153aaa1213e","1055.91","Sin asignar"
"3459231e-e1c1-41fb-9268-5a07f18e0819","1224.84","Grupo de control"
"24ed8d87-58a5-4cc6-bb48-21ef1b486f3e","541.58","Sin asignar"
"3d7355fe-645a-4590-95e5-8348c912fb3b","1412.81","Sin asignar"
"635dcb5a-0a50-49ac-8f49-053c5f5095d6","203.8","Sin asignar"
"750b9a64-fb42-4a38-9d0d-4f33179ab6a3","1673.99","Grupo de control"
"a811d64a-3f89-40cf-a550-a317b7218a02","1093.99","Grupo de control"
"bbcf995a-a451-4afb-8655-8ff3a45fff33","782.84","Grupo de control"
"f6ba02f7-dd8e-4b19-a889-d9e9be8cbccf","2002.6","Grupo de control"
"fea63f94-9b0a-4bdd-8c63-282c8d4314b9","1272.38","Grupo de control"
"bb8ac01d-6b70-4f2b-934a-6578bb71aa34","377.15","Grupo de control"
"00842a96-a938-48ca-917d-bccd18885975","979.05","Grupo de control"
"11305583-32b5-436c-8de8-4a13a76966cb","261.28","Grupo de control"
"53a7c009-f5b8-492b-ac51-4936246a6196","1938.76","Grupo de control"
"5a0718b6-716d-4f4f-ab5e-5889b397ccce","2443.2","Grupo de control"
"5db673ce-2e02-4c3a-9272-b984ecedb04a","1972.98","Grupo de control"
"7976e0fd-c1af-4a71-a394-19976bb75f13","890.08","Grupo de control"
"ae5ab120-b904-4a38-8f59-8723378342c1","4748.36","Grupo de control"
"d33bdfd0-c171-420f-8ef6-a8284d2b533d","1973.38","Grupo de control"
"d842b643-cf65-4535-a458-0a91ff678add","2632.91","Grupo de control"
"b0592d79-f07f-4b88-af25-4dc5885a6ec5","1157.76","Grupo de control"
"b329511e-9d2b-4b5a-9986-8dbfe268a68c","810.76","Grupo de control"
"18f61cfa-09ac-408e-8b2d-835abeb17437","1490.83","Doble producto en otra fase"
"02883a60-b724-4ed2-8a0f-6dd954344242","626.6","Sin asignar"
"1585d466-b6cd-4e5c-90ee-4b6752bf86ea","2367.97","Grupo de control"
"2edbc1dc-c4b9-419c-ae90-2c7c578da072","1063.55","Sin asignar"
"438fc678-90ce-43c7-9611-2cee0cbe1312","2516.73","Grupo de control"
"7126e640-6670-4781-9eab-39f7e680b1cb","202.9","Sin asignar"
"8357b1ec-3297-40ba-8daa-3da41efc4c73","13490.65","Grupo de control"
"91de4897-742b-4966-9c94-bd20615af5bb","1165.53","Grupo de control"
"a7dcca3d-ec0e-4e95-a112-4114c5b1329c","2428.11","Grupo de control"
"fd7f8245-8125-496b-805b-9c3d705d1929","479.67","Sin asignar"
"609e78d3-f637-48de-b2ee-db1397ab0648","604.39","Sin asignar"
"a468133c-7314-4ec9-b80b-8ecc1e1add0c","2566.14","Grupo de control"
"166804d1-2253-4894-8c0f-d2ce7b53679c","1073.71","Grupo de control"
"4b0e2cde-6a8c-4055-b111-06b420bd838d","837.37","Grupo de control"
"5b88f07c-3996-4fbd-838b-b1203b315a07","1545.0","Grupo de control"
"9acd9399-3c74-40c4-86e6-f3001a44a044","2456.42","Grupo de control"
"a77a6dce-8e42-45dd-a802-d8f888ce6815","277.16","Grupo de control"
"a95b14ac-2dd4-437c-bb1e-1ac20b4cc707","285.34","Sin asignar"
"b1eb5aad-6a1a-484b-9538-be38d0c749ab","2036.0","Sin asignar"
"b2a7f6f1-cd1b-4b63-b226-4c62ba0ea3af","656.6","Sin asignar"
"dd4f7329-4622-47c3-a851-bc20f7479512","1351.56","Grupo de control"
"5580936a-d9b5-4e02-aa74-de3f906afc90","2858.88","Grupo de control"
"3ffb890c-2a4f-47af-a08d-73b9001fff2d","1062.93","Sin asignar"
"91b023f0-6a6e-484d-b8d2-1206f4ae7a6c","549.4","Sin asignar"
"930d9013-9e13-43b4-9e60-4b307c31d320","1424.28","Grupo de control"
"9c311b23-f616-4674-81f0-4145abf2d1ab","608.43","Escalado, fase fija (sin otro credito del cliente)"
"9e2390df-a351-43bb-9f4e-b37f31e38e17","1161.93","Grupo de control"
"f1003603-f9db-4017-90e6-cab6d1342b9e","751.43","Grupo de control"
"1b5300a3-c75f-4b90-b993-611c035bd314","918.44","Revisar"
"d20faf70-8f3d-48be-bd7d-7c7f2656d6dc","125.15","Sin asignar"
"d95e0f3d-5069-4427-9e51-7f3a3c04378c","734.63","Grupo de control"
"0a8c4720-e7cd-46d0-9917-334086c26e41","1969.04","Grupo de control"
"0a6fe601-b479-4917-a98e-1628b268e9da","1426.82","Grupo de control"
"58bbd65c-506f-4d5d-a419-74bfb40fa2a8","1328.26","Sin asignar"
"5e91cf3c-1347-44a7-b2d2-f418146b6466","2043.41","Grupo de control"
"9d06c5fe-7bf5-439c-b8be-3a4a7dc920f8","1448.79","Grupo de control"
"9e7b1f2d-e6d0-48b7-a05f-91951abad0a2","791.39","Grupo de control"
"b1caeb59-f0c9-4f35-a1cd-d2640678bd83","535.15","Sin asignar"
"c0f017c3-c603-4d5a-8d9c-a7959d8c3d71","3195.78","Grupo de control"
"cbb25ece-1933-4a6a-9b1d-11f432ce93ff","2285.79","Grupo de control"
"e24f5828-765a-4c87-b04f-f3c784fb0bd6","483.15","Grupo de control"
"e44f3d28-a2b0-48b8-a0bd-113a858eda0e","11798.03","Grupo de control"
"f996c4a5-2ca7-4fe0-9277-89ee90810a67","755.05","Grupo de control"
"31003b54-b9f8-4199-993d-f7d325fdd551","1140.89","Grupo de control"
"3ed6836f-4794-4b2c-930c-1818648003aa","2255.03","Grupo de control"
"0fd3da51-415e-4544-b7ad-b6cd79c45d40","441.07","Grupo de control"
"1c3878ef-5309-47ca-84a3-98ca8411991d","1230.47","Grupo de control"
"66e0ee00-25ac-4e58-8b20-7d4d87082aa6","813.38","Grupo de control"
"73aa81ed-0a20-4967-b071-9d5569c3ceae","175.1","Sin asignar"
"9128967f-8646-43a0-a3ed-687845287880","511.49","Sin asignar"
"9356a772-de4c-468f-94eb-cea14e447a20","578.93","Grupo de control"
"e3798d4e-3e23-42ea-ac77-47e181a27b41","2415.55","Sin asignar"
"fa18891c-5398-49c9-90b6-b9dffd1807c9","1270.22","Doble producto en otra fase"
"4cb09937-e6c9-4b87-97b9-3eb6ffc782f9","1938.08","Grupo de control"
"93f8c3e2-39f3-4496-bc67-f561634e36fe","1346.8","Doble producto en otra fase"
"2ea0c720-84c0-4f89-980a-64ed1f8878d2","1345.76","Grupo de control"
"06a882d2-ed06-4530-abcc-ef31697278e1","4699.29","Grupo de control"
"27c259cd-706c-430d-bcfb-b53692049c29","44.11","Sin asignar"
"4fdae1ad-9f2c-4bbe-86b6-086f7e50f54b","547.29","Grupo de control"
"71ccc8fb-4493-4bd4-9da2-d04e12297c55","3940.03","Grupo de control"
"820ef084-2657-47c3-9e31-e052d33a7b2f","537.86","Sin asignar"
"e2dab09c-43b4-411a-b2f9-2b1686a6218b","211.76","Sin asignar"
"f4e37281-33e8-4c17-b859-4483b7eeb20f","1106.3","Sin asignar"
"42d0a32a-bb53-4205-b8e5-c86b91837bb8","407.53","Grupo de control"
"18103c2e-af3f-42f9-bc35-4c88aa72debd","264.49","Sin asignar"
"5fab96d8-e08f-4769-a419-e61275920c51","1056.2","Grupo de control"
"1229cce6-3789-4b18-a3dc-a3498c18b752","400.67","Doble producto en otra fase"
"76c4f385-5591-4351-a1c5-ded90b60a14d","230.27","Sin asignar"
"81da6f92-cc23-43a2-8b99-cb60244dc048","1579.77","Sin asignar"
"9eebe2a8-1073-4566-8578-1cdeda397601","197.54","Sin asignar"
"ddc48569-dd01-402e-ac58-98bcf8238fa3","1413.32","Grupo de control"
"e69ce461-a8e4-40e3-aa4a-25e1092f98ce","126.7","Sin asignar"
"e69feabf-1f72-4bc6-b738-e98b69854b12","3782.35","Grupo de control"
"c37d6cfb-c789-41d5-ae36-d407f85af435","2454.99","Sin asignar"
"086cc131-1680-4af4-bc91-483b1ae104ab","1814.85","Grupo de control"
"26e8b6bb-7d3d-4492-856e-ce7ce33fd86c","462.51","Escalado, fase fija (sin otro credito del cliente)"
"525c79e0-e558-486b-8136-1f899f314cd8","1292.14","Sin asignar"
"5c6c7f18-23a5-4b19-9205-59225b1ba7a4","380.69","Grupo de control"
"75fb9bbc-d8a4-41aa-a223-c9f24bac4109","1892.52","Escalado, fase fija (sin otro credito del cliente)"
"7f39ff72-b39c-4934-ac59-086722e8d7fb","1346.27","Sin asignar"
"812a4e34-cf20-42a3-85cf-cac69388e173","243.69","Sin asignar"
"8226fcd6-6181-410f-9857-f4aa29b88186","2133.34","Grupo de control"
"e3b41459-10d6-4f42-9aef-253ab8b64bb2","669.06","Grupo de control"
"e5be348d-5441-483d-847b-db959cd1eac7","296.7","Sin asignar"
"e734c65a-99bf-4cb7-8ca1-e0cc18a42cc0","1077.39","Grupo de control"
"eb4bb186-1aa1-4291-9a2e-930cf40f6a2a","463.49","Doble producto en otra fase"
"1b25b6ad-5e08-4d3a-85cd-1499c94cd38e","472.59","Sin asignar"
"3e56574f-e7a2-4660-b889-789b90541fe7","600.97","Grupo de control"
"5851b15a-2797-435b-ad96-53e08e7ec02b","219.36","Grupo de control"
"8bdbd3d3-ef17-47d6-b971-609b3d939390","3616.0","Escalado, fase fija (sin otro credito del cliente)"
"925302cc-275b-4510-aef3-381e59b59db8","1764.77","Grupo de control"
"9ef08901-4bb9-4e27-b99c-5a6a5cfc90b4","508.87","Grupo de control"
"a846efc0-047a-4433-a88c-e4838bcd60d7","2737.11","Grupo de control"
"bb7a1513-64a4-4ced-b326-895ff110b6f5","1785.16","Escalado, fase fija (sin otro credito del cliente)"
"c195379d-48ef-42ca-a116-393ac685f15f","2219.8","Grupo de control"
"cf3ea591-dd25-406f-a38d-af7cb223f987","301.84","Sin asignar"
"177ce537-cd5f-4525-bec8-6152b3f4c096","3301.47","Grupo de control"
"7d91e361-0a67-4edd-bdd6-a8cce2f566da","1525.98","Grupo de control"
"7f6ddeda-041b-42fc-b631-9d2c183a1798","777.2","Sin asignar"
"adf84269-1917-4bb0-b6f3-674b05cfee47","1575.08","Sin asignar"
"7e1a2358-e5ea-44e7-b59e-88d845d2a4ea","4733.76","Doble producto en otra fase"
"55777be7-d8cf-4bf2-89a2-2383dd0a5400","9184.17","Grupo de control"
"b2e7c111-99fa-448f-983b-020e039e3f40","1655.53","Grupo de control"
"f3e0d018-659c-41e7-ab65-503895b8b82a","281.78","Sin asignar"
"21881d30-0abf-41cb-b84a-3e13351018e4","189.82","Grupo de control"
"2d34a251-420c-4f48-8a7b-c6488958da82","1392.83","Grupo de control"
"5c77d2f7-4579-4078-afb3-81a04591cba4","1238.35","Grupo de control"
"710f7a14-2cf8-4739-922b-3cc783aaddeb","3639.42","Grupo de control"
"857b4b5d-1d05-4ce0-96e0-b95a35c45b99","1896.49","Grupo de control"
"9906e4df-c390-49a5-a581-f69a62c1990b","782.24","Grupo de control"
"a2d7c88f-076b-4790-be89-2c62d5c56d30","2600.25","Grupo de control"
"7bd4918f-3058-4dd5-8b60-cdcaf513bb40","816.15","Grupo de control"
"88e48a19-4658-4436-bf04-39b5b84dc6d5","3738.61","Escalado, fase fija (sin otro credito del cliente)"
"48f6ee2e-fac3-466c-8a9e-f9e5b1329713","98.15","Sin asignar"
"ca921e2f-8007-499c-86b5-438fec36c3a4","9857.45","Escalado, fase fija (sin otro credito del cliente)"
"dc5606d9-57c6-4bd4-bdb8-676cb7be0abb","1433.31","Grupo de control"
"f121d898-34c2-4750-abe2-610f7cd289ab","1001.72","Grupo de control"
"91b5b1a1-b800-4fd3-a0e6-9ecdbd911b95","1536.79","Doble producto en otra fase"
"f09c8901-e2e4-4e55-91ca-223c96fcff6e","1785.03","Grupo de control"
"ba118ffb-515c-4f80-9a4a-078fd4b372b2","361.68","Sin asignar"
"7c6e2f40-4d2d-4f63-b7d4-c782cba9cf69","272.35","Grupo de control"
"14c95ca0-517e-4eec-837e-df2738468c29","826.37","Sin asignar"
"20133420-1efc-48c4-8b3a-38e0629555b3","1800.45","Grupo de control"
"46b959db-421e-4827-9221-3e8cf9e35abb","534.16","Grupo de control"
"4e5b0a90-650a-46cc-a367-1dd61d96a6c0","2510.01","Grupo de control"
"5bd39a61-13ee-4722-a732-128fb9c13eb4","585.24","Grupo de control"
"78f499a4-6e7f-4291-a432-698084154514","1317.63","Grupo de control"
"b76439e1-5ee1-4c35-a65b-ff17df4f911d","839.33","Grupo de control"
"bec59792-8894-49e7-88a6-6056daa58c7f","820.25","Grupo de control"
"c742000b-acc5-488a-887c-e9c5f1a24455","690.76","Grupo de control"
"d7e3e8fa-980e-4cc3-963c-2919908f9f83","1472.55","Doble producto en otra fase"
"ff0efa29-8cc9-431a-b55f-e950a2d77c83","5613.17","Grupo de control"
"538883a5-9823-4085-9fd3-23d6cc88a0f3","491.92","Doble producto en otra fase"
"014fe560-8d93-4c0d-95fd-ac3399cfc919","2561.06","Grupo de control"
"26f73fca-c2a4-4356-849f-c68042d90f35","819.43","Grupo de control"
"4d7a1dd7-75af-4bf8-ba68-738d37cd38ce","2651.55","Sin asignar"
"615fb2f2-9a24-4ac5-a2d6-9e40fced35be","768.4","Escalado, fase fija (sin otro credito del cliente)"
"71065459-ae3a-4022-bf51-482353c00879","404.65","Sin asignar"
"bddfdf39-524f-4c07-8029-df68a97eb937","694.56","Grupo de control"
"d33bb9f2-2bd0-4406-87c6-66e5285b07de","1021.7","Grupo de control"
"d35a4a8b-5f34-488b-b355-061e89ee859d","1127.26","Grupo de control"
"dc117cbd-3d93-4086-a11a-917c05cc9c27","903.62","Grupo de control"
"f95314d3-e0b4-49cf-aab3-8a871fb96dc3","1959.33","Grupo de control"
"e293ede9-7f3c-4658-8b6a-073f9467a5cf","300.57","Sin asignar"
"01c4d24f-aa0a-4b70-b171-c4f62f77c4fa","69.02","Sin asignar"
"0840d030-ac80-4275-8774-bd0748fc0d23","1811.11","Grupo de control"
"47853753-1d2c-4c99-8184-afa4ab98f89c","1694.04","Grupo de control"
"7399f025-cc6b-4f70-a943-a126a3a37dd2","4511.21","Grupo de control"
"9252aff6-5857-4bbc-bcc4-eec685b8f8e7","259.89","Escalado, fase fija (sin otro credito del cliente)"
"bc132916-d40e-4640-a9bf-7c7ebceb140a","2096.38","Grupo de control"
"c009bcd0-1d07-4361-ad27-5c7e65a43f11","720.46","Grupo de control"
"d82729f7-e814-4dec-955e-8ea31afbe15d","466.88","Grupo de control"
"e51e37df-3801-4254-856b-00f58469a741","705.54","Sin asignar"
"e9799e26-eada-4954-8491-41421acf7488","2353.47","Grupo de control"
"60cbe8e8-d655-4e4a-af7a-000993e203df","461.9","Sin asignar"
"6799cf63-48a3-49b9-be1c-0843644791b8","1358.99","Grupo de control"
"6e951cf3-fe0f-4dfd-aa1a-76a461c6441d","2280.04","Grupo de control"
"c101d7b3-5b90-4e21-b81f-c88ebfbb8dbf","274.99","Sin asignar"
"4599dc59-2a2d-466e-bf0c-90d17cc67d73","3079.26","Grupo de control"
"4dd860a0-8035-47e8-ae15-a8999b657021","12405.71","Sin asignar"
"87eaf5f1-3d1d-47e7-bd91-d098efb24de4","1323.0","Grupo de control"
"b53ee60f-a3c2-4eb8-ad07-57d002afef2a","1194.69","Grupo de control"
"96e2c976-b822-4d84-8509-a3ff319c17d8","1804.74","Grupo de control"
"0b96cbe0-865a-4d6b-bb30-ff53151105bd","839.47","Grupo de control"
"106a139a-da13-452f-8161-79a6a8905db9","214.67","Sin asignar"
"15e623ef-702b-4e75-bbcf-4a148b282583","1527.0","Grupo de control"
"372834b6-3090-4535-9a0c-b7ea004e6479","1499.05","Sin asignar"
"3810f500-c258-42d8-99d9-1c1ae3c20986","722.36","Sin asignar"
"65427757-302f-4010-a432-383e007c665a","775.79","Grupo de control"
"ad92ada0-d3ac-4fbb-b875-841083c29d51","982.13","Sin asignar"
"bfc383bd-6f62-46f4-9d17-00630b1bd982","8335.23","Grupo de control"
"23b7bc4d-e00d-4b9f-9336-9988f2e777b9","1973.28","Grupo de control"
"3849c0a0-ce8e-4fbf-b462-ba7a44d5e1c5","14451.71","Grupo de control"
"393d2784-e407-4b74-9161-ce55b2f73af2","1054.0","Grupo de control"
"5ce282cb-c1ad-4d1c-a457-4197491d61db","2441.66","Grupo de control"
"8f9dd1e3-cf62-4537-8d68-eca721bafa76","1000.32","Sin asignar"
"9b1ddd8b-3bb7-4ef8-8bf5-cc3c92629b6e","159.41","Sin asignar"
"ad7f52d8-f6cc-46a1-befa-5c6ab486765d","10664.07","Escalado, fase fija (sin otro credito del cliente)"
"dae9a2dc-d382-4106-a117-b472ea150813","355.53","Sin asignar"
"95255024-297c-437c-83f9-fad831ebda3e","12251.01","Grupo de control"
"72480be3-3c87-44b0-9836-aeec7551f5f8","394.97","Doble producto en otra fase"
"a765e307-cb67-4d9b-9113-37710abd76eb","1306.37","Grupo de control"
"0f864b1c-9b0a-4a65-b65d-3decd5d85026","845.38","Grupo de control"
"57f11d04-3e49-4547-91cb-7367e83f52b0","1812.8","Grupo de control"
"85ac5a4f-80d6-4dde-b6bd-c7eab879326e","222.99","Grupo de control"
"ab1ada41-4aaf-4c33-bc14-f0bb71f177fd","2250.94","Grupo de control"
"b9f6b287-a9be-4dba-a5fe-66c0ac943681","807.2","Grupo de control"
"d53cff4e-dbc6-49cd-bdac-fecdb4a3a232","685.97","Grupo de control"
"fa6e1966-89bf-497c-b31a-7ce5f1086f3c","855.44","Revisar"
"12b2db4f-4254-4f28-ad33-a5b62935895a","1488.73","Grupo de control"
"e6a2e762-1024-4261-8868-6db9ff42d90f","1943.54","Grupo de control"
"7377aca1-b927-4c06-9607-a1c139e29f52","824.25","Grupo de control"
"47e0e90a-e269-461f-b562-3835780a0bf1","1657.21","Grupo de control"
"53d3e9d7-421f-4fa7-b0d2-8cdbac4bfc95","718.61","Grupo de control"
"6706ac2f-6a29-4b8a-bd5d-db014989a7e0","3578.3","Grupo de control"
"6a4208f8-9b1c-40af-b5bf-abf30e7b28ea","94.94","Sin asignar"
"a4140055-2ad0-4c7d-b194-600c5f6939f6","914.51","Sin asignar"
"f7a8be5c-c53a-4e95-8ad7-1baf52e41493","880.02","Grupo de control"
"2e84651e-a356-4af0-9422-45fb4dfda448","1901.1","Grupo de control"
"5323809a-8b76-4b18-9032-7e02a38b6ed0","1303.96","Grupo de control"
"58e8e3e5-c6be-487d-b405-3776bd1e3593","601.36","Grupo de control"
"6a65f1b0-8cd1-4b97-9259-91f4590422fb","4018.51","Grupo de control"
"82f3b661-dfcb-4677-a8c1-0dda31e0846a","935.38","Grupo de control"
"9f2816a8-6ba8-4b86-9c77-24e0b771abef","355.52","Grupo de control"
"a2c4aed6-b921-456a-8762-6fe235ccd85d","620.0","Sin asignar"
