"mes","id_ihfintech_loan","categoria","origen","saldo"
"agosto","d7cdf676-d16b-4cf9-b45c-49b630a202b8","1. EN AMBOS","stock","541.52"
"agosto","c264ccd3-94cc-49cc-a49a-c4fb7e4ac6f8","1. EN AMBOS","nuevos","682.82"
"agosto","f578ba92-49f2-4192-bec1-d9ac86e6579f","1. EN AMBOS","nuevos","1155.52"
"agosto","fee569ad-8256-4055-be55-f40088d178e6","1. EN AMBOS","nuevos","287.5"
"agosto","c5ad480c-8f5b-4625-ab5e-39da6b1f4b49","1. EN AMBOS","stock","3739.99"
"agosto","c3d62eed-b7f6-405c-b66a-d64acae4bda2","1. EN AMBOS","nuevos","1019.08"
"agosto","f5c84da4-51b9-4621-9d21-7c50bb05a210","1. EN AMBOS","nuevos","954.32"
"agosto","f6d3c7cb-0500-42de-a2b5-fa54b1af011c","1. EN AMBOS","stock","138.34"
"agosto","e4406d57-3790-420d-8e86-f092c0d084ce","1. EN AMBOS","stock","2796.94"
"agosto","c470d3c1-ad9e-40b6-9840-42dbb0ee5cc9","1. EN AMBOS","nuevos","353.19"
"agosto","f633a8bd-1f8d-4b08-9c90-d467e09ae8da","1. EN AMBOS","nuevos","1107.88"
"agosto","7a8c82a3-a922-4f2c-9054-6b50335a2a78","1. EN AMBOS","stock","9755.77"
"agosto","551a0b57-a6cf-45c5-b01a-8805d2492f1c","1. EN AMBOS","stock","1134.94"
"agosto","c7f26bf2-e0b3-4c1f-b409-380f76fef8a1","1. EN AMBOS","nuevos","529.27"
"agosto","f827828a-7d0e-41d5-bb15-a401d2f1c564","1. EN AMBOS","nuevos","542.58"
"agosto","df5d048d-28dc-4330-8197-7d68cff18c40","1. EN AMBOS","stock","1240.55"
"agosto","84bd0857-a4ec-4faf-99d9-5e20c78b3056","1. EN AMBOS","stock","1691.03"
"agosto","d78fa704-71f5-4a83-8604-8d4e95384e47","1. EN AMBOS","nuevos","535.55"
"agosto","fe963372-901f-4fa5-a9c0-a743edc938a2","1. EN AMBOS","nuevos","152.04"
"agosto","10994c4e-cbea-4ebc-ac69-d9b71aa58dde","1. EN AMBOS","stock","1449.21"
"agosto","992f2cf2-f5ab-41f4-a32b-09a8a67af3f7","1. EN AMBOS","stock","762.48"
"agosto","d87cea9f-b3a6-45b2-8d8d-c4094708d57b","1. EN AMBOS","nuevos","2054.09"
"agosto","1b23b551-d4ec-45e2-bc15-50dcaee11999","1. EN AMBOS","stock","393.25"
"agosto","bbae537d-4917-43f0-86b8-23dbd1080462","1. EN AMBOS","stock","233.76"
"agosto","60c9f209-8010-4c7e-a99f-a50bba23c6f9","1. EN AMBOS","stock","3166.98"
"agosto","da4a0b6c-3a85-4a29-bc97-9e2c7ab5d927","1. EN AMBOS","nuevos","2084.0"
"agosto","a092a5d5-32c5-4c77-8ef0-4fa029c4cf7b","1. EN AMBOS","stock","9750.4"
"agosto","57b1f1fc-6e66-40a4-8300-b909574b5ca6","1. EN AMBOS","stock","1981.3"
"agosto","b0a6d292-e8f1-4039-b761-cb0db173ac60","1. EN AMBOS","stock","1084.37"
"agosto","dd1a72b0-8aee-45cb-9d39-1bcf23cd8d64","1. EN AMBOS","nuevos","191.32"
"agosto","b580485e-67e2-4b93-bb78-cbb63bc6196b","1. EN AMBOS","stock","1578.04"
"agosto","1138e010-e5a5-4e63-a4f9-6d0e05f8503b","1. EN AMBOS","stock","552.98"
"agosto","9c72b9fe-aa39-44ea-8983-c97feb031d33","1. EN AMBOS","stock","791.83"
"agosto","e7dfd133-2559-4538-9088-011838611138","1. EN AMBOS","nuevos","1481.83"
"agosto","190d77f8-fe5f-47b3-b16e-4b0c13a6c5a9","1. EN AMBOS","stock","930.73"
"agosto","1a5013d6-d5df-41fb-bd2c-938b269cd80e","1. EN AMBOS","stock","530.0"
"agosto","cb0cf3b3-baad-4afe-b258-11aea405989f","1. EN AMBOS","stock","224.53"
"agosto","f4f63fbb-fd12-4339-bade-f4ea1c089f88","1. EN AMBOS","nuevos","3396.76"
"agosto","6f3a2fbe-aa94-419e-8ed0-8985561e4fc4","1. EN AMBOS","stock","1079.92"
"agosto","8dfd9ec8-9dcb-411b-a87a-bb1151d94f79","1. EN AMBOS","stock","219.85"
"agosto","56c3dbe2-7e07-4136-a95e-3257aa112da6","1. EN AMBOS","stock","5649.49"
"agosto","fcd500bb-03a7-4d12-88cc-31df93278765","1. EN AMBOS","nuevos","914.85"
"agosto","0c6c2cb2-e164-474d-af53-a4da9e4ed5ea","1. EN AMBOS","stock","2845.8"
"agosto","0f576f86-cd3a-4a6b-abfc-4caa62ee4a43","1. EN AMBOS","stock","276.96"
"agosto","d0c30ca1-c19d-4633-9cb6-177f5e8752e1","1. EN AMBOS","stock","691.58"
"agosto","febc8d28-381c-41fe-bb9f-6d7cc501fa19","1. EN AMBOS","nuevos","119.42"
"agosto","c6f905f4-f5b8-40b6-b70c-8071501333a8","1. EN AMBOS","stock","6070.11"
"agosto","39392e72-77ed-443d-8c14-b8f9e50dd7d7","1. EN AMBOS","stock","971.47"
"agosto","9a4aa4ec-5af1-412f-bb7b-2b909d51e93e","1. EN AMBOS","stock","2863.79"
"agosto","e3ab618f-8556-42ad-9be3-5841aae94ef2","1. EN AMBOS","stock","1917.1"
"agosto","a39f42b7-63f9-4271-8b2e-578291d74660","1. EN AMBOS","stock","996.5"
"agosto","14e38019-13c4-4319-8d02-7a248c6b654d","1. EN AMBOS","stock","1593.67"
"agosto","03d2d01e-7250-4050-a42d-cd3c8e21a862","1. EN AMBOS","nuevos","1057.04"
"agosto","dfdaf8bd-0048-4d54-ae4a-f75b0f8d9123","1. EN AMBOS","stock","4523.64"
"agosto","8c5b9934-23e2-4736-981d-58ffda3dcf0a","1. EN AMBOS","stock","4304.44"
"agosto","180fe865-20cc-4bbe-ad58-647b35469b3a","1. EN AMBOS","stock","1859.53"
"agosto","08b9ccdb-911c-42c5-880c-6e6aa757eda6","1. EN AMBOS","nuevos","1468.62"
"agosto","cca67934-f0f2-4aea-b665-e61dd310f58f","1. EN AMBOS","stock","1202.14"
"agosto","fb9a91ab-f6a8-41bb-9daf-9320ef51bb49","1. EN AMBOS","stock","710.09"
"agosto","dbd2caef-df0f-48ea-bff5-a280995d039f","1. EN AMBOS","stock","2169.98"
"agosto","0e0204ca-552b-49ae-b85d-e2eb5a8458ec","1. EN AMBOS","nuevos","627.95"
"agosto","39eeff3c-9a47-40e7-9a0b-f1ca18e690b2","1. EN AMBOS","stock","104.2"
"agosto","12cecfb5-2c59-4097-95a5-f59aed17c9c0","1. EN AMBOS","stock","3490.87"
"agosto","150cef1b-f575-48e1-b49a-6f5dca302a73","1. EN AMBOS","stock","6504.72"
"agosto","14e67051-3a46-46ed-bc83-5fe196c8961c","1. EN AMBOS","nuevos","974.16"
"agosto","64b4e47d-aa6d-402f-a511-7963f868d622","1. EN AMBOS","stock","2166.64"
"agosto","6404656e-c2e6-45d8-8f09-d1d18084031a","1. EN AMBOS","stock","1113.01"
"agosto","03d7e521-88bd-4cf7-b78e-4bf973251bbc","1. EN AMBOS","stock","1417.5"
"agosto","177a7478-3ef4-43ba-b110-f0467e97fb23","1. EN AMBOS","nuevos","721.23"
"agosto","d2d8f7be-3dcf-445b-a8b3-ea213d7ba7a6","1. EN AMBOS","stock","148.37"
"agosto","f780ffad-99e1-47d3-9021-2e5e1b86e45f","1. EN AMBOS","stock","1510.11"
"agosto","0c93f913-20f0-44ec-ac15-e5c6caf32aa3","1. EN AMBOS","stock","1130.67"
"agosto","1f3d2779-f711-43ae-9076-5743c3c3af3c","1. EN AMBOS","nuevos","2026.73"
"agosto","b61782e6-42cf-40ce-b25f-ff9d5be6d327","1. EN AMBOS","stock","210.84"
"agosto","f5990074-4f6e-451b-9b08-34abd90662b9","1. EN AMBOS","stock","1606.5"
"agosto","41a2d86b-c192-46a3-8838-d8b6a9f91aa8","1. EN AMBOS","stock","207.94"
"agosto","24c70fc4-1765-40da-a7f2-5ef180b1706d","1. EN AMBOS","nuevos","628.08"
"agosto","d69e66e7-0354-4b4b-936a-c57383b1d9be","1. EN AMBOS","stock","385.44"
"agosto","34fb2ecd-068d-4f40-86a5-a286dfb4f0a6","1. EN AMBOS","stock","990.64"
"agosto","d31fcf85-85b0-422e-b4d9-1c51b4a8e9ca","1. EN AMBOS","stock","884.45"
"agosto","2ef98777-8a77-4cfe-91af-44679607cb85","1. EN AMBOS","nuevos","733.67"
"agosto","224c9b6f-345b-46c5-bc12-1bf7c1f1f320","1. EN AMBOS","stock","1939.55"
"agosto","6b1a3da5-4e1b-43be-a215-c53010bc0e0c","1. EN AMBOS","stock","944.07"
"agosto","7fb2f968-0cd2-4f17-b75a-98fa4f7712da","1. EN AMBOS","stock","1450.09"
"agosto","32ded7aa-6a2d-4cc1-bfa5-eab4ccf930b9","1. EN AMBOS","nuevos","849.36"
"agosto","4e2c8422-dda0-491e-bb46-250b308405f4","1. EN AMBOS","stock","2210.92"
"agosto","85460cf7-d954-45e5-a7a5-6198841b6a2a","1. EN AMBOS","stock","1471.4"
"agosto","0a92e2e0-1f3c-45ab-b84e-168d552d1cc4","1. EN AMBOS","stock","553.94"
"agosto","337f9dd3-1f8d-4ccb-a05e-3951d20d37db","1. EN AMBOS","nuevos","1219.19"
"agosto","0e8d9881-607e-4f0e-a237-7b23239bd9ae","1. EN AMBOS","stock","1310.17"
"agosto","34cce531-e882-4fb4-abc8-4e1af3040008","1. EN AMBOS","stock","6360.42"
"agosto","2c18e6ea-926c-44e1-9a48-b61555ab0cf3","1. EN AMBOS","stock","1335.29"
"agosto","38250fc3-fef7-4519-8cb3-0f443b4e6365","1. EN AMBOS","nuevos","763.2"
"agosto","80ae105f-65db-4a74-911f-7a8bdb392f05","1. EN AMBOS","stock","1139.6"
"agosto","fa22d4bc-3ac5-438c-89bb-50685458e473","1. EN AMBOS","stock","2193.16"
"agosto","9633c337-ff49-4626-b10f-2b121b8e40c2","1. EN AMBOS","stock","1015.37"
"agosto","3d973ec0-c576-4116-98be-47f01686abb2","1. EN AMBOS","nuevos","726.07"
"agosto","8338dc37-6c0a-4b32-887a-2230b929de8a","1. EN AMBOS","stock","919.68"
"agosto","3c9c29a9-0db7-45d6-8364-cd883712ee49","1. EN AMBOS","stock","2084.43"
"agosto","09f3ada3-caa2-4db7-8db3-32064944d813","1. EN AMBOS","stock","1588.15"
"agosto","46201d87-8258-43ab-87b4-a3879219dea3","1. EN AMBOS","nuevos","63.13"
"agosto","2f526f95-e060-493a-8152-19c147310269","1. EN AMBOS","stock","1799.74"
"agosto","0a23dbfc-8373-434f-99c5-d3e9b8ffaba5","1. EN AMBOS","nuevos","1506.96"
"agosto","9185364e-91d8-4683-9332-1c4a524e7d24","1. EN AMBOS","stock","1281.82"
"agosto","49a2ffa8-7d1a-46d8-b975-b7f65facaae9","1. EN AMBOS","nuevos","3686.47"
"agosto","db048bd7-e17b-497a-b263-373a256c0c37","1. EN AMBOS","stock","682.72"
"agosto","0cecc110-9a87-4dfc-a687-092ba469be24","1. EN AMBOS","nuevos","2654.6"
"agosto","0479cb2a-0c3a-45d2-bf24-384b4ac615c8","1. EN AMBOS","nuevos","685.39"
"agosto","4ac22017-90d9-4972-84e9-8ff6a78cbfdf","1. EN AMBOS","nuevos","623.34"
"agosto","982a6c72-9eea-4ed6-b0a9-eed6b765a1c2","1. EN AMBOS","stock","822.29"
"agosto","0d1be731-e054-4dbe-854b-08977a52d549","1. EN AMBOS","nuevos","659.31"
"agosto","0b97b7c6-2d5f-4d74-8e78-349b8d528439","1. EN AMBOS","nuevos","1178.41"
"agosto","57d2cdc6-5121-41c1-b3c2-3150a89c9532","1. EN AMBOS","nuevos","1633.99"
"agosto","544bde0b-c5ca-486b-a153-ffbaeb98b841","1. EN AMBOS","stock","1664.03"
"agosto","28efb442-b4c7-4d23-83b8-820895562642","1. EN AMBOS","nuevos","1267.82"
"agosto","114a6cf2-92cf-421d-95ff-c3a062c9b69b","1. EN AMBOS","nuevos","1379.33"
"agosto","5d30a666-1f20-45e6-b9bd-b94cbb3ee7aa","1. EN AMBOS","nuevos","546.5"
"agosto","37c2daf6-5a94-4516-bda9-0a63d0df32f5","1. EN AMBOS","stock","1244.25"
"agosto","2db2e017-43ca-4117-85c1-9489a70e1590","1. EN AMBOS","nuevos","995.08"
"agosto","125464ea-8ede-46bb-a0ea-8c1664c2f1ee","1. EN AMBOS","nuevos","630.74"
"agosto","5d4d2dfd-00a0-4d93-b013-eb2d2565d02c","1. EN AMBOS","nuevos","265.15"
"agosto","e7fbde04-0bd2-4cf3-a818-00d17790efc1","1. EN AMBOS","stock","217.47"
"agosto","326d45f6-c17d-45f2-bbaf-b5f4dab45f3f","1. EN AMBOS","nuevos","8367.82"
"agosto","154fef51-c523-49e8-9fee-9208fb773259","1. EN AMBOS","nuevos","2994.08"
"agosto","5d5a2aeb-b15a-4350-bb08-a86f77a3f4d0","1. EN AMBOS","nuevos","3452.99"
"agosto","a6e52630-3e6a-4d6b-ae93-e969944752d7","1. EN AMBOS","stock","2375.88"
"agosto","41fabe72-a0d8-4473-bda5-8b44225cf530","1. EN AMBOS","nuevos","1690.84"
"agosto","15d5bfa9-d829-4def-ac86-50b9023299a8","1. EN AMBOS","nuevos","261.97"
"agosto","5da6b6ed-e194-42b3-a1ad-113b104371bf","1. EN AMBOS","nuevos","1065.07"
"agosto","00c3d8cf-5e84-4cae-a8a1-be114b3f972c","1. EN AMBOS","nuevos","1119.84"
"agosto","45771748-180e-4d26-8c88-3eda924bdaf8","1. EN AMBOS","nuevos","618.44"
"agosto","18533d8e-4d11-4adc-be6a-a958f3381bfa","1. EN AMBOS","nuevos","660.63"
"agosto","5e1e5301-17c6-4ac6-b085-de5f56c7de69","1. EN AMBOS","nuevos","1490.87"
"agosto","027b6da0-deda-41b4-9e69-961738addbb9","1. EN AMBOS","nuevos","2083.77"
"agosto","48f22a2d-c149-44c2-8c5d-bca83e313881","1. EN AMBOS","nuevos","204.93"
"agosto","1a99120e-049d-463b-afb0-2761e3c64a9e","1. EN AMBOS","nuevos","628.95"
"agosto","65ea139b-4f74-4193-9375-dc510d6c1743","1. EN AMBOS","nuevos","719.24"
"agosto","02f9087b-b616-46e6-a089-5f13fcbd784a","1. EN AMBOS","nuevos","3321.8"
"agosto","5c6a0874-530a-498a-a634-0eb466ccc365","1. EN AMBOS","nuevos","1545.0"
"agosto","1cc90852-6981-4b3e-a9ef-528e596acf66","1. EN AMBOS","nuevos","3245.35"
"agosto","6bccd387-4ed8-4545-b8a2-ce1fd4f5fcf5","1. EN AMBOS","nuevos","753.3"
"agosto","05ede92b-63ec-4c38-a11d-24b8d79464da","1. EN AMBOS","nuevos","157.91"
"agosto","645ffaa6-16ba-41f0-b667-25314ec954bf","1. EN AMBOS","nuevos","912.09"
"agosto","2f208a2a-cde8-4bff-99e2-9b30e5921544","1. EN AMBOS","nuevos","1346.18"
"agosto","6f35e80a-6725-4701-8531-a8cd5308b79e","1. EN AMBOS","nuevos","1128.99"
"agosto","09233d0d-d881-440f-8576-4532e3c7ff18","1. EN AMBOS","nuevos","525.87"
"agosto","65a25796-b471-4651-ba56-452a42944c65","1. EN AMBOS","nuevos","1325.02"
"agosto","2f58610b-a5a4-419f-a3f8-e6c1a8831d08","1. EN AMBOS","nuevos","3165.1"
"agosto","751efbc0-8137-44f4-ba0e-4ad12604444c","1. EN AMBOS","nuevos","1664.0"
"agosto","0d2cacd1-2a57-4c7d-9356-7f8f2814b27a","1. EN AMBOS","nuevos","263.52"
"agosto","668284c4-22dc-40b2-b394-80c61d1873fc","1. EN AMBOS","nuevos","96.9"
"agosto","30177498-be40-4a8e-b182-ebbbe7f669d9","1. EN AMBOS","nuevos","351.9"
"agosto","7cc8df0b-f883-4b9f-8460-332dc32c02d0","1. EN AMBOS","nuevos","981.13"
"agosto","1392106c-f12a-427e-9301-7eef35536650","1. EN AMBOS","nuevos","1070.66"
"agosto","69144989-d723-4357-b320-fc3f7451ce9b","1. EN AMBOS","nuevos","1146.03"
"agosto","3dec38bf-a66e-4ae8-872e-46b36326cf49","1. EN AMBOS","nuevos","1856.76"
"agosto","7eca62a9-feda-44aa-942c-7bb8988893d1","1. EN AMBOS","nuevos","420.7"
"agosto","173041be-d0df-458e-acbe-b21069579696","1. EN AMBOS","nuevos","598.13"
"agosto","6e8a10bb-442c-44a7-b7b0-7a224d744430","1. EN AMBOS","nuevos","1032.1"
"agosto","51081f25-0151-4590-98a7-95b346088371","1. EN AMBOS","nuevos","4103.65"
"agosto","7fde774c-8fe7-4f68-a8a9-ae9f08d01447","1. EN AMBOS","nuevos","507.8"
"agosto","1834e954-b79b-4562-9647-dc228c1a6201","1. EN AMBOS","nuevos","2565.37"
"agosto","6f172e03-7bfb-406c-8fe2-11411dbe616c","1. EN AMBOS","nuevos","1473.97"
"agosto","52b5343a-2fff-4f68-99b8-908c51e7b915","1. EN AMBOS","nuevos","2183.81"
"agosto","80a3c5f2-4044-4837-a03b-0cefc363d471","1. EN AMBOS","nuevos","3112.53"
"agosto","1a7f6fda-c35a-4809-9c12-612e1cf472b7","1. EN AMBOS","nuevos","337.95"
"agosto","78727463-13f3-4c53-9783-dc06a9b19054","1. EN AMBOS","nuevos","1842.67"
"agosto","56cd01e6-401d-4cbb-a59c-1df79e5fec3b","1. EN AMBOS","nuevos","147.28"
"agosto","830a2098-0c2f-481f-9b0a-57b6a752ff0e","1. EN AMBOS","nuevos","714.87"
"agosto","2824bd19-57b8-4d6a-b396-8d11b5cba200","1. EN AMBOS","nuevos","743.47"
"agosto","79c0b059-d3ce-4fc9-8c47-cdb4a79ba484","1. EN AMBOS","nuevos","518.9"
"agosto","57898fac-b2af-4068-8d3b-3e912cba697e","1. EN AMBOS","nuevos","235.31"
"agosto","837fab2c-fe95-4083-823d-2042cd9d10d8","1. EN AMBOS","nuevos","1433.25"
"agosto","2de7be2d-ea87-4858-b061-22f5ae8c62b3","1. EN AMBOS","nuevos","1939.9"
"agosto","7ad4c06d-88e9-467e-a1d1-1c928c7e9ff9","1. EN AMBOS","nuevos","426.54"
"agosto","6ca94f9f-10b4-4260-a6bc-5c77a399afb9","1. EN AMBOS","nuevos","543.91"
"agosto","8ce6abbb-aaff-41c4-aa9b-ba79229b749e","1. EN AMBOS","nuevos","220.06"
"agosto","33932a15-c975-46e8-85b3-df3f6ccca261","1. EN AMBOS","nuevos","579.24"
"agosto","7bdeca3e-5c49-43ef-9a09-fae32bb043b0","1. EN AMBOS","nuevos","1676.3"
"agosto","756e0a09-f465-453b-9e39-a7be1d40fff0","1. EN AMBOS","nuevos","544.56"
"agosto","8df26097-25d7-4785-a9f6-585d6b0b5c58","1. EN AMBOS","nuevos","1053.67"
"agosto","444c297e-6d73-4f1a-80c9-2c79efc147d5","1. EN AMBOS","nuevos","1854.0"
"agosto","7c472909-3b71-45fd-b130-f2db64819b14","1. EN AMBOS","nuevos","1532.2"
"agosto","7f2300c3-bdc5-4621-a017-150eb4217b86","1. EN AMBOS","nuevos","371.57"
"agosto","93395654-9cf6-4be7-a88b-0e10d11df254","1. EN AMBOS","nuevos","5296.87"
"agosto","4b88f13d-fdef-4280-953a-f35a37b222f9","1. EN AMBOS","nuevos","402.9"
"agosto","8330e76a-c03c-471d-bca3-3e25d5689874","1. EN AMBOS","nuevos","434.27"
"agosto","80d9aaf2-1c5d-480e-9621-228d0e335b0d","1. EN AMBOS","nuevos","724.98"
"agosto","9b76c0b2-15b8-4f63-be13-087ad7f67c88","1. EN AMBOS","nuevos","4431.36"
"agosto","5427cbcd-58eb-4d4e-aab2-22e7846678da","1. EN AMBOS","nuevos","3275.87"
"agosto","86144038-444c-4278-b5d6-b3119f06598d","1. EN AMBOS","nuevos","2262.92"
"agosto","82e95d3b-bd2f-4fdd-bf26-36aa32eebd21","1. EN AMBOS","nuevos","1997.62"
"agosto","a6d728bb-2754-4a30-b0b3-e3156b04ebe2","1. EN AMBOS","nuevos","646.88"
"agosto","5822e899-3e1e-4392-a814-a7d30e851f2d","1. EN AMBOS","nuevos","765.42"
"agosto","8932a139-6e6f-4eb0-845c-940217d343c3","1. EN AMBOS","nuevos","712.68"
"agosto","839aeeca-4b58-4661-885c-cbd4c0c13627","1. EN AMBOS","nuevos","1619.58"
"agosto","aa03d9af-f7ba-4b5d-8152-73918e31b991","1. EN AMBOS","nuevos","808.29"
"agosto","5dd26f14-4d6d-49ce-b96b-36cf9e644f21","1. EN AMBOS","nuevos","181.06"
"agosto","90c5cd5c-9a6c-4e91-965c-32e4c9c4e7c3","1. EN AMBOS","nuevos","609.78"
"agosto","8e745a6a-1f1d-44bf-892b-28cf9fcad7fb","1. EN AMBOS","nuevos","1745.85"
"agosto","b61849df-e056-4a0b-8c6d-3981d4624496","1. EN AMBOS","nuevos","642.42"
"agosto","5f398666-0b75-42bb-a0e0-f10d76f33d31","1. EN AMBOS","nuevos","637.63"
"agosto","911c0747-38f8-4fb6-8d71-09959ee31692","1. EN AMBOS","nuevos","902.1"
"agosto","8f6b9a05-2f93-4e11-bda3-0a7f1d6b1e7e","1. EN AMBOS","nuevos","2340.38"
"agosto","b6260078-ec87-471c-8a49-f5636327ce93","1. EN AMBOS","nuevos","906.32"
"agosto","67f5c75f-8ab2-43c1-aabe-d1878fb884dd","1. EN AMBOS","nuevos","1880.69"
"agosto","91e33e93-ebb0-4e1b-84de-2c67cb7c8381","1. EN AMBOS","nuevos","114.29"
"agosto","9031839c-3799-4e42-8cda-cb6b76d4e6da","1. EN AMBOS","nuevos","1870.96"
"agosto","bc3c09a7-12af-4519-b4de-a52b6408de65","1. EN AMBOS","nuevos","127.79"
"agosto","689a7b02-f459-4623-8e5f-839c258648c9","1. EN AMBOS","nuevos","2755.71"
"agosto","96064299-bfcd-401a-9dff-f5b4bf94ad3d","1. EN AMBOS","nuevos","1235.95"
"agosto","906752ef-6913-4d67-ab32-2701d8ae29b7","1. EN AMBOS","nuevos","352.43"
"agosto","c262d652-7eae-4f97-bd41-8b22b032665a","1. EN AMBOS","nuevos","2830.2"
"agosto","755a99e1-b3c6-4ee0-8eed-f6f468f45ef5","1. EN AMBOS","nuevos","1233.34"
"agosto","967d8c47-02e7-434b-8370-49248fd18529","1. EN AMBOS","nuevos","1153.87"
"agosto","bbec1e15-2a10-495e-81ec-73d023a17089","1. EN AMBOS","nuevos","1578.75"
"agosto","c77253aa-cbc0-474f-9905-1afd21475ce3","1. EN AMBOS","nuevos","1351.34"
"agosto","7710203d-37a5-4ec7-9455-edacda4bf49d","1. EN AMBOS","nuevos","1282.82"
"agosto","a8dbdd6a-ee61-44c0-add2-5ff9bdd5c4cc","1. EN AMBOS","nuevos","8003.36"
"agosto","bf57e3d5-1051-410d-b4e6-82235db4ae1a","1. EN AMBOS","nuevos","6113.53"
"agosto","d4f65dd1-4750-4907-87c8-e3e410fbb5ab","1. EN AMBOS","nuevos","3893.2"
"agosto","78ed858a-cb07-4501-9730-acdd887fa495","1. EN AMBOS","nuevos","145.75"
"agosto","aa2c2258-1f1d-45e1-b889-97b4f6c5b7c6","1. EN AMBOS","nuevos","537.06"
"agosto","bfdf7d82-ee3f-433e-84f1-15a727976c1e","1. EN AMBOS","nuevos","4091.29"
"agosto","d754b543-40df-4a48-a4e7-9fc437c62371","1. EN AMBOS","nuevos","1140.34"
"agosto","8320d675-d2eb-4718-98cc-74e5eb9c3231","1. EN AMBOS","nuevos","1476.84"
"agosto","be4e340e-18d8-4f7d-9ec2-9e5746e1f6a8","1. EN AMBOS","nuevos","142.96"
"agosto","c3b1c6a0-6c3b-4316-9a59-a487783d5f4e","1. EN AMBOS","nuevos","782.72"
"agosto","dcef37eb-1517-4b52-854e-7dc514aaa47f","1. EN AMBOS","nuevos","2007.27"
"agosto","83e6c204-9e22-425a-9959-2c23ffcb209b","1. EN AMBOS","nuevos","1414.87"
"agosto","c7c3addd-3c7b-4544-8cdd-01df682c3e18","1. EN AMBOS","nuevos","1633.31"
"agosto","c57f053b-309a-45e9-b7d4-55ee57e56806","1. EN AMBOS","nuevos","406.16"
"agosto","e0216d1d-11bb-476c-9974-4a65b55f16d4","1. EN AMBOS","nuevos","2429.29"
"agosto","90386da7-4c75-4310-b17e-e7ea1ed5b4bc","1. EN AMBOS","nuevos","1554.0"
"agosto","c9a2329e-28f1-4295-a6d5-2e06afb16076","1. EN AMBOS","nuevos","1275.82"
"agosto","d00800c8-85d0-40e8-af8e-421b04f9cc97","1. EN AMBOS","nuevos","148.87"
"agosto","e0a686bd-369e-424f-a156-8507e92cd627","1. EN AMBOS","nuevos","1217.5"
"agosto","93345af7-3eb6-4340-a894-e7a4546c2840","1. EN AMBOS","nuevos","162.59"
"agosto","cd7c712e-c682-4537-9404-5bf9f8dcaf26","1. EN AMBOS","nuevos","3166.52"
"agosto","de80b89e-b709-4edf-ac94-6c0e6a8f97b9","1. EN AMBOS","nuevos","1527.0"
"agosto","e2539c3f-6e7b-4aae-8edc-de24289d5544","1. EN AMBOS","nuevos","2809.79"
"agosto","a08281c8-edc9-4742-8c1e-f413b187283d","1. EN AMBOS","nuevos","799.13"
"agosto","cedb7d10-2821-425a-9f13-80f50c2aa860","1. EN AMBOS","nuevos","1967.62"
"agosto","e439c6c3-8f46-4dbb-a16b-b4280cb0118c","1. EN AMBOS","nuevos","165.7"
"agosto","e37de9ea-1d52-4f8d-9bb2-90c10aed6cfc","1. EN AMBOS","nuevos","3981.87"
"agosto","aacf7292-fa01-4310-aa93-db5f2c302be1","1. EN AMBOS","nuevos","1413.68"
"agosto","d1ffc7bd-a2bc-4ee6-a58e-75c4a3fb2f1e","1. EN AMBOS","nuevos","1103.58"
"agosto","e4e35782-64ff-4827-8748-3c2e53d804b2","1. EN AMBOS","nuevos","592.27"
"agosto","e5b8494b-958f-4735-b431-4e81d688adc7","1. EN AMBOS","nuevos","1428.45"
"agosto","af1abe2b-c7ee-4f90-ad70-4aacfb8608de","1. EN AMBOS","nuevos","1034.53"
"agosto","d7b8b808-d8d1-4ea6-aa69-8ab7f0d1bce5","1. EN AMBOS","nuevos","1184.89"
"agosto","e637810e-aa0a-4ff1-b034-786059ed7fb7","1. EN AMBOS","nuevos","429.56"
"agosto","e94f0e9d-727e-490b-b021-7a9d5c57d3fb","1. EN AMBOS","nuevos","283.79"
"agosto","b018cdc8-d89c-42d9-b18b-2a44ede02390","1. EN AMBOS","nuevos","441.7"
"agosto","dc4ba2be-3499-4cb1-b1d6-c71ae8284c78","1. EN AMBOS","nuevos","2488.68"
"agosto","f8df5b69-d3f1-4f45-b2b3-0c6a159512b6","1. EN AMBOS","nuevos","1148.89"
"agosto","f5ae462d-104d-4fd7-9ce2-c1a758a4fbb5","1. EN AMBOS","nuevos","1901.51"
"agosto","b2083e83-6f38-4011-89d5-c62ab9c00e15","1. EN AMBOS","nuevos","89.07"
"agosto","e658a6e1-b29f-4559-9b72-0904decb2534","1. EN AMBOS","nuevos","2623.4"
"agosto","fef811d2-883a-4958-ab97-4e3fc3a871c0","1. EN AMBOS","nuevos","848.29"
"agosto","f606ea64-12e3-45e2-a4df-fd57ccb86d48","1. EN AMBOS","nuevos","2001.76"
"agosto","b2b11866-9842-4913-b255-affc420ab99c","1. EN AMBOS","nuevos","2801.9"
"agosto","ea803085-2561-401a-96d5-754cc7b55164","1. EN AMBOS","nuevos","1281.96"
"agosto","2746377a-e8b4-4eb8-863e-7efe048d9667","1. EN AMBOS","stock","307.46"
"agosto","f645f177-388e-40e1-b6c1-50dcd5d0baf0","1. EN AMBOS","nuevos","965.6"
"agosto","b462ae79-308b-4c53-8384-75c8dfc51ffd","1. EN AMBOS","nuevos","1744.84"
"agosto","f373427d-8495-4189-85df-5f2ce0b40edb","1. EN AMBOS","nuevos","1863.94"
